,date,Guns N' Roses,Alphabet
244,2019-09-08,0,0
245,2019-09-15,0,0
246,2019-09-22,0,0
247,2019-09-29,0,0
248,2019-10-06,0,0
249,2019-10-13,0,0
250,2019-10-20,4,29
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,3,27
254,2019-11-17,0,0
255,2019-11-24,0,0
256,2019-12-01,3,24
257,2019-12-08,0,0
258,2019-12-15,0,0
259,2019-12-22,0,0
260,2019-12-29,0,0
